agent1,agent2,id,duration,total_duration,bond_type,time
9,70,234,4,21,'Sex',9
14,47,243,5,20,'Sex',9
70,77,248,2,17,'Sex',9
20,93,254,0,14,'Sex',9
54,14,255,7,21,'Sex',9
33,70,256,9,22,'Sex',9
39,21,257,0,13,'Sex',9
44,54,259,4,17,'Sex',9
88,96,261,5,18,'Sex',9
50,39,265,6,18,'Sex',9
94,62,268,7,19,'Sex',9
17,83,270,10,21,'Sex',9
43,57,272,2,13,'Sex',9
17,66,277,4,14,'Sex',9
65,80,288,3,13,'Sex',9
66,84,289,6,16,'Sex',9
68,65,291,0,10,'Sex',9
86,68,292,1,11,'Sex',9
92,65,293,0,10,'Sex',9
95,11,294,0,10,'Sex',9
97,17,295,6,16,'Sex',9
101,4,305,8,18,'Sex',9
11,41,306,9,19,'Sex',9
52,89,309,1,10,'Sex',9
56,18,310,1,10,'Sex',9
38,49,316,6,14,'Sex',9
56,25,318,5,13,'Sex',9
11,97,320,3,11,'Sex',9
10,42,321,1,8,'Sex',9
18,60,323,1,8,'Sex',9
35,18,327,11,18,'Sex',9
101,2,332,7,14,'Sex',9
41,44,335,11,18,'Sex',9
1,67,336,3,9,'Sex',9
21,35,338,15,21,'Sex',9
11,8,344,18,23,'Sex',9
40,67,348,10,15,'Sex',9
41,13,349,3,8,'Sex',9
82,45,351,16,21,'Sex',9
98,66,352,6,11,'Sex',9
75,97,358,6,10,'Sex',9
102,69,359,5,9,'Sex',9
19,56,362,15,18,'Sex',9
24,59,364,15,18,'Sex',9
51,21,365,7,10,'Sex',9
86,75,366,5,8,'Sex',9
102,103,367,2,5,'Sex',9
36,40,369,6,8,'Sex',9
36,28,371,3,5,'Sex',9
4,80,372,3,4,'Sex',9
6,36,373,1,2,'Sex',9
12,21,374,0,1,'Sex',9
15,95,375,8,9,'Sex',9
19,35,376,1,2,'Sex',9
31,48,377,1,2,'Sex',9
32,66,378,8,9,'Sex',9
34,63,379,2,3,'Sex',9
59,1,380,0,1,'Sex',9
66,80,381,6,7,'Sex',9
71,66,382,1,2,'Sex',9
95,63,383,0,1,'Sex',9
56,81,95,0,22,'Sex',0
38,6,111,0,21,'Sex',0
76,69,116,1,22,'Sex',0
27,1,125,2,22,'Sex',0
6,43,130,3,22,'Sex',0
17,0,133,1,20,'Sex',0
90,75,136,4,23,'Sex',0
55,97,161,4,19,'Sex',0
21,5,167,4,18,'Sex',0
41,53,168,8,22,'Sex',0
23,93,173,10,23,'Sex',0
28,39,175,3,16,'Sex',0
51,28,181,10,23,'Sex',0
53,31,182,7,20,'Sex',0
70,98,184,3,16,'Sex',0
93,99,190,10,23,'Sex',0
100,71,193,5,18,'Sex',0
78,86,199,9,22,'Sex',0
19,78,207,0,10,'Sex',0
60,53,211,11,21,'Sex',0
12,77,221,7,16,'Sex',0
15,9,224,6,14,'Sex',0
19,60,225,14,22,'Sex',0
31,25,227,3,11,'Sex',0
50,25,229,12,20,'Sex',0
51,23,230,5,13,'Sex',0
9,70,234,13,21,'Sex',0
42,91,237,0,7,'Sex',0
71,97,238,0,7,'Sex',0
71,9,240,7,14,'Sex',0
7,2,242,0,6,'Sex',0
14,47,243,14,20,'Sex',0
21,7,244,5,11,'Sex',0
35,15,245,7,13,'Sex',0
48,71,247,3,9,'Sex',0
70,77,248,11,17,'Sex',0
83,76,251,1,7,'Sex',0
20,93,254,9,14,'Sex',0
54,14,255,16,21,'Sex',0
33,70,256,18,22,'Sex',0
39,21,257,9,13,'Sex',0
44,54,259,13,17,'Sex',0
62,93,260,7,11,'Sex',0
88,96,261,14,18,'Sex',0
95,19,262,7,11,'Sex',0
101,47,263,6,10,'Sex',0
50,39,265,15,18,'Sex',0
57,77,266,8,11,'Sex',0
94,62,268,16,19,'Sex',0
4,50,269,2,4,'Sex',0
17,83,270,19,21,'Sex',0
37,48,271,0,2,'Sex',0
43,57,272,11,13,'Sex',0
4,13,273,1,2,'Sex',0
8,63,274,2,3,'Sex',0
10,41,275,1,2,'Sex',0
11,45,276,0,1,'Sex',0
17,66,277,13,14,'Sex',0
18,24,278,0,1,'Sex',0
21,88,279,1,2,'Sex',0
32,102,280,1,2,'Sex',0
34,61,281,1,2,'Sex',0
35,60,282,0,1,'Sex',0
36,69,283,1,2,'Sex',0
40,32,284,1,2,'Sex',0
41,89,285,0,1,'Sex',0
49,10,286,0,1,'Sex',0
59,35,287,1,2,'Sex',0
65,80,288,12,13,'Sex',0
66,84,289,15,16,'Sex',0
67,59,290,0,1,'Sex',0
68,65,291,9,10,'Sex',0
86,68,292,10,11,'Sex',0
92,65,293,9,10,'Sex',0
95,11,294,9,10,'Sex',0
97,17,295,15,16,'Sex',0
101,24,296,1,2,'Sex',0
102,86,297,5,6,'Sex',0
11,102,298,0,1,'Sex',0
18,66,299,1,2,'Sex',0
36,84,300,4,5,'Sex',0
40,35,301,0,1,'Sex',0
41,8,302,3,4,'Sex',0
66,61,303,8,9,'Sex',0
95,40,304,1,2,'Sex',0
101,4,305,17,18,'Sex',0
11,41,306,18,19,'Sex',0
66,63,307,7,8,'Sex',0
66,80,308,7,8,'Sex',0
60,53,211,0,21,'Sex',11
19,60,225,3,22,'Sex',11
50,25,229,1,20,'Sex',11
9,70,234,2,21,'Sex',11
14,47,243,3,20,'Sex',11
70,77,248,0,17,'Sex',11
54,14,255,5,21,'Sex',11
33,70,256,7,22,'Sex',11
44,54,259,2,17,'Sex',11
88,96,261,3,18,'Sex',11
50,39,265,4,18,'Sex',11
94,62,268,5,19,'Sex',11
17,83,270,8,21,'Sex',11
43,57,272,0,13,'Sex',11
17,66,277,2,14,'Sex',11
65,80,288,1,13,'Sex',11
66,84,289,4,16,'Sex',11
97,17,295,4,16,'Sex',11
101,4,305,6,18,'Sex',11
11,41,306,7,19,'Sex',11
38,49,316,4,14,'Sex',11
56,25,318,3,13,'Sex',11
11,97,320,1,11,'Sex',11
35,18,327,9,18,'Sex',11
101,2,332,5,14,'Sex',11
41,44,335,9,18,'Sex',11
1,67,336,1,9,'Sex',11
21,35,338,13,21,'Sex',11
11,8,344,16,23,'Sex',11
40,67,348,8,15,'Sex',11
41,13,349,1,8,'Sex',11
82,45,351,14,21,'Sex',11
98,66,352,4,11,'Sex',11
75,97,358,4,10,'Sex',11
102,69,359,3,9,'Sex',11
19,56,362,13,18,'Sex',11
24,59,364,13,18,'Sex',11
51,21,365,5,10,'Sex',11
86,75,366,3,8,'Sex',11
102,103,367,0,5,'Sex',11
36,40,369,4,8,'Sex',11
36,28,371,1,5,'Sex',11
4,80,372,1,4,'Sex',11
15,95,375,6,9,'Sex',11
32,66,378,6,9,'Sex',11
34,63,379,0,3,'Sex',11
66,80,381,4,7,'Sex',11
61,71,385,2,4,'Sex',11
77,61,386,14,16,'Sex',11
101,19,387,19,21,'Sex',11
11,24,388,0,1,'Sex',11
12,11,389,1,2,'Sex',11
21,15,390,20,21,'Sex',11
59,77,391,1,2,'Sex',11
65,102,392,2,3,'Sex',11
78,12,393,15,16,'Sex',11
86,65,394,0,1,'Sex',11
92,95,395,0,1,'Sex',11
95,86,396,7,8,'Sex',11
41,53,168,1,22,'Sex',7
23,93,173,3,23,'Sex',7
51,28,181,3,23,'Sex',7
53,31,182,0,20,'Sex',7
93,99,190,3,23,'Sex',7
78,86,199,2,22,'Sex',7
60,53,211,4,21,'Sex',7
12,77,221,0,16,'Sex',7
19,60,225,7,22,'Sex',7
50,25,229,5,20,'Sex',7
9,70,234,6,21,'Sex',7
71,9,240,0,14,'Sex',7
14,47,243,7,20,'Sex',7
35,15,245,0,13,'Sex',7
70,77,248,4,17,'Sex',7
20,93,254,2,14,'Sex',7
54,14,255,9,21,'Sex',7
33,70,256,11,22,'Sex',7
39,21,257,2,13,'Sex',7
44,54,259,6,17,'Sex',7
62,93,260,0,11,'Sex',7
88,96,261,7,18,'Sex',7
95,19,262,0,11,'Sex',7
50,39,265,8,18,'Sex',7
57,77,266,1,11,'Sex',7
94,62,268,9,19,'Sex',7
17,83,270,12,21,'Sex',7
43,57,272,4,13,'Sex',7
17,66,277,6,14,'Sex',7
65,80,288,5,13,'Sex',7
66,84,289,8,16,'Sex',7
68,65,291,2,10,'Sex',7
86,68,292,3,11,'Sex',7
92,65,293,2,10,'Sex',7
95,11,294,2,10,'Sex',7
97,17,295,8,16,'Sex',7
66,61,303,1,9,'Sex',7
101,4,305,10,18,'Sex',7
11,41,306,11,19,'Sex',7
66,63,307,0,8,'Sex',7
66,80,308,0,8,'Sex',7
52,89,309,3,10,'Sex',7
56,18,310,3,10,'Sex',7
38,49,316,8,14,'Sex',7
56,25,318,7,13,'Sex',7
11,97,320,5,11,'Sex',7
10,42,321,3,8,'Sex',7
18,60,323,3,8,'Sex',7
34,10,326,0,5,'Sex',7
35,18,327,13,18,'Sex',7
101,2,332,9,14,'Sex',7
41,44,335,13,18,'Sex',7
1,67,336,5,9,'Sex',7
21,35,338,17,21,'Sex',7
45,16,339,1,5,'Sex',7
11,8,344,20,23,'Sex',7
40,67,348,12,15,'Sex',7
41,13,349,5,8,'Sex',7
82,45,351,18,21,'Sex',7
98,66,352,8,11,'Sex',7
4,21,353,0,2,'Sex',7
40,32,355,0,2,'Sex',7
59,97,356,0,2,'Sex',7
69,95,357,0,2,'Sex',7
75,97,358,8,10,'Sex',7
102,69,359,7,9,'Sex',7
103,95,360,0,2,'Sex',7
6,98,361,0,1,'Sex',7
19,56,362,17,18,'Sex',7
21,82,363,0,1,'Sex',7
24,59,364,17,18,'Sex',7
51,21,365,9,10,'Sex',7
86,75,366,7,8,'Sex',7
102,103,367,4,5,'Sex',7
101,19,387,1,21,'Sex',29
21,15,390,2,21,'Sex',29
6,52,399,0,18,'Sex',29
20,52,404,3,21,'Sex',29
26,39,407,2,20,'Sex',29
53,101,413,1,19,'Sex',29
55,7,414,0,18,'Sex',29
76,96,418,2,20,'Sex',29
93,22,422,5,23,'Sex',29
20,72,426,1,19,'Sex',29
26,38,436,3,21,'Sex',29
42,87,448,0,16,'Sex',29
51,13,450,3,19,'Sex',29
51,42,456,0,15,'Sex',29
5,44,462,2,16,'Sex',29
96,92,473,7,21,'Sex',29
16,53,475,0,13,'Sex',29
87,80,483,7,20,'Sex',29
98,28,485,0,13,'Sex',29
11,91,488,4,16,'Sex',29
4,102,495,0,11,'Sex',29
7,42,496,12,23,'Sex',29
51,56,499,3,14,'Sex',29
66,95,500,2,13,'Sex',29
47,10,507,5,15,'Sex',29
49,40,515,1,10,'Sex',29
18,98,518,7,15,'Sex',29
23,95,519,7,15,'Sex',29
26,11,520,6,14,'Sex',29
87,90,524,3,11,'Sex',29
96,47,525,12,20,'Sex',29
77,96,532,1,8,'Sex',29
99,79,534,4,11,'Sex',29
4,43,535,3,9,'Sex',29
8,52,537,8,14,'Sex',29
34,67,540,13,19,'Sex',29
38,48,542,14,20,'Sex',29
64,70,549,14,20,'Sex',29
67,74,551,14,20,'Sex',29
73,36,554,3,9,'Sex',29
74,43,555,10,16,'Sex',29
83,84,558,17,23,'Sex',29
84,67,559,12,18,'Sex',29
85,66,560,5,11,'Sex',29
89,91,562,15,21,'Sex',29
83,89,565,16,22,'Sex',29
89,88,566,1,7,'Sex',29
86,79,568,10,15,'Sex',29
98,66,569,16,21,'Sex',29
43,86,575,2,6,'Sex',29
50,21,576,0,4,'Sex',29
54,19,577,5,9,'Sex',29
75,73,581,7,11,'Sex',29
82,71,590,18,21,'Sex',29
89,69,591,6,9,'Sex',29
45,6,595,7,10,'Sex',29
31,23,596,17,19,'Sex',29
32,50,597,0,2,'Sex',29
79,45,598,5,7,'Sex',29
86,98,599,12,14,'Sex',29
1,75,600,7,8,'Sex',29
8,28,601,1,2,'Sex',29
21,1,602,0,1,'Sex',29
27,82,603,2,3,'Sex',29
35,57,604,10,11,'Sex',29
36,38,605,16,17,'Sex',29
39,32,606,1,2,'Sex',29
46,21,607,0,1,'Sex',29
49,97,608,17,18,'Sex',29
59,28,609,6,7,'Sex',29
65,46,610,21,22,'Sex',29
84,65,611,5,6,'Sex',29
86,84,612,9,10,'Sex',29
91,79,613,3,4,'Sex',29
97,39,614,15,16,'Sex',29
100,97,615,1,2,'Sex',29
101,100,616,20,21,'Sex',29
103,27,617,16,17,'Sex',29
91,8,618,1,2,'Sex',29
54,14,255,0,21,'Sex',16
33,70,256,2,22,'Sex',16
94,62,268,0,19,'Sex',16
17,83,270,3,21,'Sex',16
101,4,305,1,18,'Sex',16
11,41,306,2,19,'Sex',16
35,18,327,4,18,'Sex',16
101,2,332,0,14,'Sex',16
41,44,335,4,18,'Sex',16
21,35,338,8,21,'Sex',16
11,8,344,11,23,'Sex',16
40,67,348,3,15,'Sex',16
82,45,351,9,21,'Sex',16
19,56,362,8,18,'Sex',16
24,59,364,8,18,'Sex',16
51,21,365,0,10,'Sex',16
15,95,375,1,9,'Sex',16
32,66,378,1,9,'Sex',16
77,61,386,9,16,'Sex',16
101,19,387,14,21,'Sex',16
21,15,390,15,21,'Sex',16
78,12,393,10,16,'Sex',16
95,86,396,2,8,'Sex',16
6,52,399,13,18,'Sex',16
12,49,402,3,8,'Sex',16
20,52,404,16,21,'Sex',16
26,39,407,15,20,'Sex',16
37,43,409,0,5,'Sex',16
45,18,411,4,9,'Sex',16
53,101,413,14,19,'Sex',16
55,7,414,13,18,'Sex',16
65,79,415,2,7,'Sex',16
72,93,417,5,10,'Sex',16
76,96,418,15,20,'Sex',16
87,91,419,1,6,'Sex',16
90,99,420,10,15,'Sex',16
93,22,422,18,23,'Sex',16
96,94,424,3,8,'Sex',16
98,10,425,2,7,'Sex',16
20,72,426,14,19,'Sex',16
42,55,428,0,5,'Sex',16
53,49,430,11,16,'Sex',16
87,68,435,1,6,'Sex',16
26,38,436,16,21,'Sex',16
24,102,437,6,10,'Sex',16
63,23,438,4,8,'Sex',16
65,7,439,1,5,'Sex',16
12,2,445,8,11,'Sex',16
13,22,446,8,11,'Sex',16
31,99,447,6,9,'Sex',16
42,87,448,13,16,'Sex',16
43,77,449,5,8,'Sex',16
51,13,450,16,19,'Sex',16
42,12,454,0,2,'Sex',16
44,79,455,5,7,'Sex',16
51,42,456,13,15,'Sex',16
54,43,457,8,10,'Sex',16
65,77,458,0,2,'Sex',16
87,99,459,5,7,'Sex',16
92,99,460,5,7,'Sex',16
92,63,461,7,9,'Sex',16
5,44,462,15,16,'Sex',16
7,102,463,0,1,'Sex',16
10,22,464,0,1,'Sex',16
11,24,465,0,1,'Sex',16
25,103,466,0,1,'Sex',16
26,102,467,4,5,'Sex',16
28,31,468,8,9,'Sex',16
47,54,469,0,1,'Sex',16
51,56,470,1,2,'Sex',16
75,92,471,6,7,'Sex',16
86,93,472,2,3,'Sex',16
96,92,473,20,21,'Sex',16
34,67,540,0,19,'Sex',42
38,48,542,1,20,'Sex',42
64,70,549,1,20,'Sex',42
67,74,551,1,20,'Sex',42
83,84,558,4,23,'Sex',42
89,91,562,2,21,'Sex',42
83,89,565,3,22,'Sex',42
98,66,569,3,21,'Sex',42
82,71,590,5,21,'Sex',42
31,23,596,4,19,'Sex',42
36,38,605,3,17,'Sex',42
49,97,608,4,18,'Sex',42
65,46,610,8,22,'Sex',42
97,39,614,2,16,'Sex',42
101,100,616,7,21,'Sex',42
103,27,617,3,17,'Sex',42
40,59,619,0,13,'Sex',42
61,68,623,0,13,'Sex',42
65,61,625,2,15,'Sex',42
21,40,633,10,22,'Sex',42
20,101,637,11,22,'Sex',42
49,103,639,0,11,'Sex',42
89,88,642,2,13,'Sex',42
5,50,643,9,19,'Sex',42
62,91,649,5,15,'Sex',42
95,19,652,11,21,'Sex',42
50,15,657,2,11,'Sex',42
56,87,659,8,17,'Sex',42
32,35,662,5,13,'Sex',42
91,79,666,14,22,'Sex',42
9,22,670,14,21,'Sex',42
17,25,675,1,8,'Sex',42
23,103,676,0,7,'Sex',42
33,10,680,7,14,'Sex',42
36,2,682,7,14,'Sex',42
46,9,685,15,22,'Sex',42
56,26,687,11,18,'Sex',42
72,63,689,3,10,'Sex',42
88,72,691,13,20,'Sex',42
96,76,692,9,16,'Sex',42
11,44,694,10,17,'Sex',42
15,53,695,12,19,'Sex',42
24,17,696,14,21,'Sex',42
24,85,700,3,10,'Sex',42
24,22,702,10,17,'Sex',42
4,37,703,7,13,'Sex',42
11,12,704,5,11,'Sex',42
4,28,707,15,21,'Sex',42
10,51,708,15,20,'Sex',42
11,97,709,0,5,'Sex',42
18,75,710,1,6,'Sex',42
26,32,714,6,11,'Sex',42
41,11,715,14,19,'Sex',42
54,51,716,2,7,'Sex',42
8,56,725,9,13,'Sex',42
28,99,726,14,18,'Sex',42
41,52,728,4,8,'Sex',42
52,36,730,14,18,'Sex',42
54,31,731,15,19,'Sex',42
76,104,732,6,10,'Sex',42
76,87,733,19,23,'Sex',42
15,80,735,15,18,'Sex',42
19,23,736,8,11,'Sex',42
21,66,737,4,7,'Sex',42
24,54,738,1,4,'Sex',42
43,74,741,15,17,'Sex',42
46,95,742,20,22,'Sex',42
79,76,743,0,2,'Sex',42
101,34,744,0,2,'Sex',42
6,79,745,9,10,'Sex',42
28,46,746,7,8,'Sex',42
52,6,747,4,5,'Sex',42
96,97,748,8,9,'Sex',42
11,12,1015,0,18,'Sex',89
57,20,1028,4,22,'Sex',89
86,98,1035,4,22,'Sex',89
28,12,1045,3,21,'Sex',89
86,80,1049,2,20,'Sex',89
5,37,1063,4,19,'Sex',89
7,23,1064,3,18,'Sex',89
8,52,1065,5,20,'Sex',89
10,5,1076,1,15,'Sex',89
38,22,1080,4,18,'Sex',89
4,10,1084,2,15,'Sex',89
21,60,1093,5,18,'Sex',89
1,101,1095,10,22,'Sex',89
78,74,1101,8,20,'Sex',89
86,9,1102,8,20,'Sex',89
14,37,1106,9,20,'Sex',89
23,16,1124,1,10,'Sex',89
48,86,1127,12,21,'Sex',89
57,23,1128,4,13,'Sex',89
90,64,1130,2,11,'Sex',89
102,12,1131,12,21,'Sex',89
109,102,1134,1,10,'Sex',89
66,67,1137,5,13,'Sex',89
72,92,1139,13,21,'Sex',89
21,67,1141,14,22,'Sex',89
35,21,1144,13,20,'Sex',89
26,22,1159,0,6,'Sex',89
32,20,1161,17,23,'Sex',89
33,94,1162,16,22,'Sex',89
36,18,1163,7,13,'Sex',89
44,104,1164,9,15,'Sex',89
49,47,1165,8,14,'Sex',89
50,103,1166,3,9,'Sex',89
60,4,1169,13,19,'Sex',89
62,91,1170,5,11,'Sex',89
63,93,1171,9,15,'Sex',89
82,52,1172,11,17,'Sex',89
106,104,1176,3,9,'Sex',89
107,15,1177,11,17,'Sex',89
6,32,1178,7,13,'Sex',89
26,63,1180,3,9,'Sex',89
33,105,1181,3,9,'Sex',89
50,56,1182,2,8,'Sex',89
62,6,1183,4,10,'Sex',89
103,100,1185,5,11,'Sex',89
106,91,1187,12,18,'Sex',89
19,106,1188,3,9,'Sex',89
82,84,1190,17,23,'Sex',89
31,107,1195,12,16,'Sex',89
55,82,1197,2,6,'Sex',89
105,22,1198,11,15,'Sex',89
39,59,1199,1,5,'Sex',89
73,55,1205,5,8,'Sex',89
75,66,1206,18,21,'Sex',89
19,39,1209,15,18,'Sex',89
1,32,1211,17,19,'Sex',89
18,1,1212,19,21,'Sex',89
20,80,1213,0,2,'Sex',89
28,44,1214,3,5,'Sex',89
40,26,1215,9,11,'Sex',89
50,60,1216,0,2,'Sex',89
58,18,1217,3,5,'Sex',89
90,28,1219,0,2,'Sex',89
93,80,1220,9,11,'Sex',89
105,19,1221,17,19,'Sex',89
108,84,1222,4,6,'Sex',89
93,17,1223,3,5,'Sex',89
108,40,1224,0,2,'Sex',89
7,11,1225,5,6,'Sex',89
8,95,1226,19,20,'Sex',89
11,105,1227,2,3,'Sex',89
14,73,1228,6,7,'Sex',89
25,82,1229,0,1,'Sex',89
87,95,1230,1,2,'Sex',89
97,93,1231,6,7,'Sex',89
103,60,1232,0,1,'Sex',89
5,87,1285,2,23,'Sex',116
96,81,1307,1,22,'Sex',116
51,68,1315,2,23,'Sex',116
55,73,1323,2,21,'Sex',116
6,2,1325,2,21,'Sex',116
9,6,1328,0,18,'Sex',116
74,109,1338,1,19,'Sex',116
26,44,1340,4,21,'Sex',116
86,100,1350,0,16,'Sex',116
15,52,1353,0,15,'Sex',116
21,35,1366,9,22,'Sex',116
72,79,1370,6,19,'Sex',116
63,74,1377,6,18,'Sex',116
6,43,1383,10,21,'Sex',116
12,56,1384,6,17,'Sex',116
15,57,1388,8,18,'Sex',116
1,106,1392,2,11,'Sex',116
34,21,1397,14,23,'Sex',116
49,24,1402,5,14,'Sex',116
52,88,1403,0,9,'Sex',116
53,103,1404,10,19,'Sex',116
55,23,1405,11,20,'Sex',116
64,68,1406,1,10,'Sex',116
91,40,1412,14,23,'Sex',116
97,78,1415,5,14,'Sex',116
108,49,1417,1,10,'Sex',116
52,110,1420,9,18,'Sex',116
16,84,1425,3,11,'Sex',116
66,42,1426,9,17,'Sex',116
104,45,1432,7,14,'Sex',116
91,53,1433,7,14,'Sex',116
49,47,1436,17,23,'Sex',116
83,52,1439,8,14,'Sex',116
84,34,1440,5,11,'Sex',116
96,94,1442,3,9,'Sex',116
22,20,1445,15,21,'Sex',116
66,96,1446,3,9,'Sex',116
97,96,1447,3,9,'Sex',116
82,42,1450,15,20,'Sex',116
8,91,1453,1,5,'Sex',116
10,25,1454,6,10,'Sex',116
11,19,1455,4,8,'Sex',116
14,58,1456,0,4,'Sex',116
24,85,1457,12,16,'Sex',116
83,95,1459,0,4,'Sex',116
86,106,1460,9,13,'Sex',116
4,106,1465,4,7,'Sex',116
47,111,1469,11,14,'Sex',116
54,25,1470,1,4,'Sex',116
86,62,1472,7,10,'Sex',116
88,23,1473,8,11,'Sex',116
1,14,1475,0,2,'Sex',116
7,21,1476,4,6,'Sex',116
55,24,1477,0,2,'Sex',116
60,103,1478,0,2,'Sex',116
66,10,1479,0,2,'Sex',116
87,83,1480,20,22,'Sex',116
104,87,1481,0,2,'Sex',116
60,19,1482,7,9,'Sex',116
22,21,1483,10,11,'Sex',116
40,55,1484,1,2,'Sex',116
46,40,1485,0,1,'Sex',116
48,46,1486,7,8,'Sex',116
66,95,1487,1,2,'Sex',116
92,95,1488,5,6,'Sex',116
97,112,1489,0,1,'Sex',116
104,112,1490,6,7,'Sex',116
105,108,1491,18,19,'Sex',116
83,84,558,1,23,'Sex',45
83,89,565,0,22,'Sex',45
98,66,569,0,21,'Sex',45
82,71,590,2,21,'Sex',45
31,23,596,1,19,'Sex',45
36,38,605,0,17,'Sex',45
49,97,608,1,18,'Sex',45
65,46,610,5,22,'Sex',45
101,100,616,4,21,'Sex',45
103,27,617,0,17,'Sex',45
21,40,633,7,22,'Sex',45
20,101,637,8,22,'Sex',45
5,50,643,6,19,'Sex',45
62,91,649,2,15,'Sex',45
95,19,652,8,21,'Sex',45
56,87,659,5,17,'Sex',45
32,35,662,2,13,'Sex',45
91,79,666,11,22,'Sex',45
9,22,670,11,21,'Sex',45
33,10,680,4,14,'Sex',45
36,2,682,4,14,'Sex',45
46,9,685,12,22,'Sex',45
56,26,687,8,18,'Sex',45
72,63,689,0,10,'Sex',45
88,72,691,10,20,'Sex',45
96,76,692,6,16,'Sex',45
11,44,694,7,17,'Sex',45
15,53,695,9,19,'Sex',45
24,17,696,11,21,'Sex',45
24,85,700,0,10,'Sex',45
24,22,702,7,17,'Sex',45
4,37,703,4,13,'Sex',45
11,12,704,2,11,'Sex',45
4,28,707,12,21,'Sex',45
10,51,708,12,20,'Sex',45
26,32,714,3,11,'Sex',45
8,56,725,6,13,'Sex',45
28,99,726,11,18,'Sex',45
52,36,730,11,18,'Sex',45
54,31,731,12,19,'Sex',45
76,104,732,3,10,'Sex',45
76,87,733,16,23,'Sex',45
15,80,735,12,18,'Sex',45
19,23,736,5,11,'Sex',45
21,66,737,1,7,'Sex',45
43,74,741,12,17,'Sex',45
46,95,742,17,22,'Sex',45
6,79,745,6,10,'Sex',45
28,46,746,4,8,'Sex',45
52,6,747,1,5,'Sex',45
96,97,748,5,9,'Sex',45
7,101,749,18,21,'Sex',45
86,76,752,3,6,'Sex',45
92,64,753,8,11,'Sex',45
96,104,754,4,7,'Sex',45
98,86,755,3,6,'Sex',45
99,66,756,6,9,'Sex',45
23,97,758,18,20,'Sex',45
34,98,759,0,2,'Sex',45
103,21,760,17,19,'Sex',45
34,43,761,1,3,'Sex',45
103,96,762,20,22,'Sex',45
18,70,763,12,13,'Sex',45
24,8,764,22,23,'Sex',45
25,28,765,0,1,'Sex',45
75,52,766,1,2,'Sex',45
11,10,1252,0,19,'Sex',111
7,87,1262,2,20,'Sex',111
33,63,1269,4,22,'Sex',111
108,65,1274,5,23,'Sex',111
5,39,1275,2,19,'Sex',111
5,87,1285,7,23,'Sex',111
46,65,1293,0,16,'Sex',111
54,58,1296,0,16,'Sex',111
96,81,1307,6,22,'Sex',111
25,8,1310,0,16,'Sex',111
51,71,1311,4,20,'Sex',111
51,68,1315,7,23,'Sex',111
23,54,1320,1,15,'Sex',111
48,46,1322,3,17,'Sex',111
55,73,1323,7,21,'Sex',111
6,2,1325,7,21,'Sex',111
9,6,1328,5,18,'Sex',111
86,62,1337,1,14,'Sex',111
74,109,1338,6,19,'Sex',111
26,44,1340,9,21,'Sex',111
86,100,1350,5,16,'Sex',111
15,52,1353,5,15,'Sex',111
19,44,1354,0,10,'Sex',111
57,12,1357,3,13,'Sex',111
107,103,1364,1,10,'Sex',111
21,35,1366,14,22,'Sex',111
51,43,1368,3,11,'Sex',111
72,79,1370,11,19,'Sex',111
101,51,1372,2,10,'Sex',111
63,74,1377,11,18,'Sex',111
93,83,1380,0,7,'Sex',111
4,60,1382,2,8,'Sex',111
6,43,1383,15,21,'Sex',111
12,56,1384,11,17,'Sex',111
15,57,1388,13,18,'Sex',111
1,106,1392,7,11,'Sex',111
24,105,1396,1,5,'Sex',111
34,21,1397,19,23,'Sex',111
40,110,1398,3,7,'Sex',111
47,65,1401,1,5,'Sex',111
49,24,1402,10,14,'Sex',111
52,88,1403,5,9,'Sex',111
53,103,1404,15,19,'Sex',111
55,23,1405,16,20,'Sex',111
64,68,1406,6,10,'Sex',111
65,105,1407,11,15,'Sex',111
78,88,1409,1,5,'Sex',111
91,40,1412,19,23,'Sex',111
97,78,1415,10,14,'Sex',111
108,49,1417,6,10,'Sex',111
47,55,1419,0,4,'Sex',111
52,110,1420,14,18,'Sex',111
66,106,1421,1,5,'Sex',111
97,80,1423,4,8,'Sex',111
16,84,1425,8,11,'Sex',111
66,42,1426,14,17,'Sex',111
1,85,1428,0,2,'Sex',111
20,42,1430,0,2,'Sex',111
86,14,1431,0,2,'Sex',111
104,45,1432,12,14,'Sex',111
91,53,1433,12,14,'Sex',111
21,24,1434,0,1,'Sex',111
22,40,1435,0,1,'Sex',111
49,47,1436,22,23,'Sex',111
60,21,1437,2,3,'Sex',111
66,95,1438,2,3,'Sex',111
83,52,1439,13,14,'Sex',111
84,34,1440,10,11,'Sex',111
92,84,1441,0,1,'Sex',111
96,94,1442,8,9,'Sex',111
97,49,1443,0,1,'Sex',111
104,95,1444,0,1,'Sex',111
22,20,1445,20,21,'Sex',111
66,96,1446,8,9,'Sex',111
97,96,1447,8,9,'Sex',111
104,60,1448,0,1,'Sex',111
66,85,856,2,23,'Sex',73
26,38,874,1,19,'Sex',73
53,78,876,4,22,'Sex',73
104,42,878,2,20,'Sex',73
70,63,900,5,20,'Sex',73
20,18,908,2,16,'Sex',73
36,52,913,1,15,'Sex',73
42,24,914,5,19,'Sex',73
84,87,921,4,18,'Sex',73
105,19,925,9,23,'Sex',73
80,92,936,2,15,'Sex',73
44,1,940,3,15,'Sex',73
69,72,942,7,19,'Sex',73
71,83,943,7,19,'Sex',73
74,93,944,3,15,'Sex',73
